player_id,full_name,position,legend_score,source_tier,is_manually_curated,curation_tier,justification
00-0033871,Corey Davis,WR,52.17,2,False,,Algorithmic scoring
00-0025417,Craig Davis,WR,24.28,2,False,,Algorithmic scoring
00-0036196,Gabe Davis,WR,43.16,2,False,,Algorithmic scoring
00-0023429,Rashied Davis,WR,27.35,2,False,,Algorithmic scoring
00-0032423,Trevor Davis,WR,12.45,2,False,,Algorithmic scoring
00-0004077,Sean Dawkins,WR,43.14,2,False,,Algorithmic scoring
00-0019461,JaJuan Dawson,WR,14.79,2,False,,Algorithmic scoring
00-0027690,Eric Decker,WR,52.42,2,False,,Algorithmic scoring
00-0031588,Stefon Diggs,WR,73.16,2,False,,Algorithmic scoring
00-0027105,Jarett Dillard,WR,10.71,2,False,,Algorithmic scoring
00-0019662,Ron Dixon,WR,25.06,2,False,,Algorithmic scoring
00-0030540,Aaron Dobson,WR,27.7,2,False,,Algorithmic scoring
00-0032760,Josh Doctson,WR,28.8,2,False,,Algorithmic scoring
00-0004386,Chris Doering,WR,21.12,2,False,,Algorithmic scoring
00-0032208,Phillip Dorsett,WR,41.85,2,False,,Algorithmic scoring
00-0035500,Greg Dortch,WR,18.41,2,False,,Algorithmic scoring
00-0028061,Tandon Doss,WR,12.4,2,False,,Algorithmic scoring
00-0037741,Jahan Dotson,WR,27.11,2,False,,Algorithmic scoring
00-0037816,Romeo Doubs,WR,36.77,2,False,,Algorithmic scoring
00-0026221,Early Doucet,WR,32.32,2,False,,Algorithmic scoring
00-0026224,Harry Douglas,WR,36.43,2,False,,Algorithmic scoring
00-0038997,Josh Downs,WR,15.54,2,False,,Algorithmic scoring
00-0004541,Donald Driver,WR,65.39,2,False,,Algorithmic scoring
00-0019708,Ron Dugans,WR,19.46,2,False,,Algorithmic scoring
00-0035021,Ashton Dulin,WR,17.54,2,False,,Algorithmic scoring
00-0028045,Kris Durham,WR,25.55,2,False,,Algorithmic scoring
00-0036331,Devin Duvernay,WR,43.25,2,False,,Algorithmic scoring
00-0004673,Tim Dwight,WR,38.27,2,False,,Algorithmic scoring
00-0004694,Kevin Dyson,WR,42.43,2,False,,Algorithmic scoring
00-0027150,Julian Edelman,WR,53.17,2,False,,Algorithmic scoring
00-0023438,Braylon Edwards,WR,64.62,2,False,,Algorithmic scoring
00-0036365,Bryan Edwards,WR,28.4,2,False,,Algorithmic scoring
00-0004780,Troy Edwards,WR,39.43,2,False,,Algorithmic scoring
00-0031326,Bruce Ellington,WR,20.67,2,False,,Algorithmic scoring
00-0004888,Bert Emanuel,WR,21.61,2,False,,Algorithmic scoring
00-0004915,Bobby Engram,WR,52.13,2,False,,Algorithmic scoring
00-0031023,Quincy Enunwa,WR,29.52,2,False,,Algorithmic scoring
00-0032543,Alex Erickson,WR,24.55,2,False,,Algorithmic scoring
00-0036620,Dee Eskridge,WR,11.51,2,False,,Algorithmic scoring
00-0022910,Lee Evans,WR,48.75,2,False,,Algorithmic scoring
00-0031408,Mike Evans,WR,68.73,2,False,,Algorithmic scoring
00-0019543,Danny Farmer,WR,15.77,2,False,,Algorithmic scoring
00-0020428,Robert Ferguson,WR,40.89,2,False,,Algorithmic scoring
00-0005231,Brian Finneran,WR,46.62,2,False,,Algorithmic scoring
00-0022921,Larry Fitzgerald,WR,82.54,2,False,,Algorithmic scoring
00-0039064,Zay Flowers,WR,35.38,2,False,,Algorithmic scoring
00-0022414,Malcom Floyd,WR,50.81,2,False,,Algorithmic scoring
00-0029638,Michael Floyd,WR,51.53,2,False,,Algorithmic scoring
00-0033471,Isaiah Ford,WR,14.21,2,False,,Algorithmic scoring
00-0027709,Jacoby Ford,WR,19.73,2,False,,Algorithmic scoring
00-0019231,Larry Foster,WR,10.1,2,False,,Algorithmic scoring
00-0034510,Robert Foster,WR,17.1,2,False,,Algorithmic scoring
00-0030670,Bennie Fowler,WR,25.83,2,False,,Algorithmic scoring
00-0005562,Antonio Freeman,WR,48.92,2,False,,Algorithmic scoring
00-0005616,Irving Fryar,WR,29.99,2,False,,Algorithmic scoring
00-0030095,Corey Fuller,WR,13.79,2,False,,Algorithmic scoring
00-0033127,Will Fuller,WR,45.23,2,False,,Algorithmic scoring
00-0032055,Devin Funchess,WR,42.18,2,False,,Algorithmic scoring
00-0019281,Mike Furrey,WR,33.67,2,False,,Algorithmic scoring
00-0022102,Doug Gabriel,WR,27.46,2,False,,Algorithmic scoring
00-0031228,Taylor Gabriel,WR,37.84,2,False,,Algorithmic scoring
00-0005668,Oronde Gadsden,WR,43.53,2,False,,Algorithmic scoring
00-0021163,Jabar Gaffney,WR,50.59,2,False,,Algorithmic scoring
00-0021982,Justin Gage,WR,44.23,2,False,,Algorithmic scoring
00-0034411,Russell Gage,WR,37.36,2,False,,Algorithmic scoring
00-0005720,Joey Galloway,WR,53.18,2,False,,Algorithmic scoring
00-0034764,Michael Gallup,WR,44.62,2,False,,Algorithmic scoring
00-0026345,Pierre Garcon,WR,52.6,2,False,,Algorithmic scoring
00-0020525,Rod Gardner,WR,42.41,2,False,,Algorithmic scoring
00-0028049,Clyde Gates,WR,15.15,2,False,,Algorithmic scoring
00-0019670,Trevor Gaylor,WR,21.66,2,False,,Algorithmic scoring
00-0026937,Brandon Gibson,WR,31.95,2,False,,Algorithmic scoring
00-0019302,Bryan Gilmore,WR,23.85,2,False,,Algorithmic scoring
00-0025396,Ted Ginn,WR,54.2,2,False,,Algorithmic scoring
00-0029614,Chris Givens,WR,25.94,2,False,,Algorithmic scoring
00-0021353,David Givens,WR,37.47,2,False,,Algorithmic scoring
00-0006043,Terry Glenn,WR,51.22,2,False,,Algorithmic scoring
00-0033921,Chris Godwin Jr.,WR,60.48,2,False,,Algorithmic scoring
00-0029336,Brittan Golden,WR,13.37,2,False,,Algorithmic scoring
00-0033932,Kenny Golladay,WR,49.07,2,False,,Algorithmic scoring
00-0025419,Anthony Gonzalez,WR,34.12,2,False,,Algorithmic scoring
00-0030068,Marquise Goodwin,WR,40.93,2,False,,Algorithmic scoring
00-0029664,Josh Gordon,WR,48.24,2,False,,Algorithmic scoring
00-0006210,Jeff Graham,WR,34.65,2,False,,Algorithmic scoring
00-0029660,Trevor Graham,WR,19.24,2,False,,Algorithmic scoring
00-0032791,Jakeem Grant,WR,35.24,2,False,,Algorithmic scoring
00-0031068,Ryan Grant,WR,23.01,2,False,,Algorithmic scoring
00-0027942,A.J. Green,WR,66.64,2,False,,Algorithmic scoring
00-0006331,Jacquez Green,WR,32.6,2,False,,Algorithmic scoring
00-0006322,E.G. Green,WR,18.59,2,False,,Algorithmic scoring
00-0032218,Dorial Green-Beckham,WR,25.95,2,False,,Algorithmic scoring
00-0032170,Rashad Greene,WR,9.26,2,False,,Algorithmic scoring
00-0035414,Jalen Guyton,WR,28.44,2,False,,Algorithmic scoring
00-0022701,D.J. Hackett,WR,34.42,2,False,,Algorithmic scoring
00-0024297,Derek Hagan,WR,31.81,2,False,,Algorithmic scoring
00-0006627,Az-Zahir Hakim,WR,46.07,2,False,,Algorithmic scoring
00-0027188,Chad Hall,WR,11.75,2,False,,Algorithmic scoring
00-0019539,Dante Hall,WR,36.29,2,False,,Algorithmic scoring
00-0033094,Marvin Hall,WR,21.83,2,False,,Algorithmic scoring
00-0034370,DaeSean Hamilton,WR,23.37,2,False,,Algorithmic scoring
00-0036412,KJ Hamler,WR,19.77,2,False,,Algorithmic scoring
00-0028017,Leonard Hankerson,WR,34.42,2,False,,Algorithmic scoring
00-0021460,Cortez Hankton,WR,15.06,2,False,,Algorithmic scoring
00-0006777,Karl Hankton,WR,15.0,2,False,,Algorithmic scoring
00-0035140,Mecole Hardman,WR,50.92,2,False,,Algorithmic scoring
00-0031570,Justin Hardy,WR,24.32,2,False,,Algorithmic scoring
00-0028114,Dwayne Harris,WR,32.42,2,False,,Algorithmic scoring
00-0032362,Maurice Harris,WR,16.79,2,False,,Algorithmic scoring
00-0007024,Marvin Harrison,WR,59.35,2,False,,Algorithmic scoring
00-0027077,Brian Hartline,WR,38.31,2,False,,Algorithmic scoring
00-0035215,Deonte Harty,WR,25.87,2,False,,Algorithmic scoring
00-0026998,Percy Harvin,WR,54.45,2,False,,Algorithmic scoring
00-0007103,Matt Hatchette,WR,26.66,2,False,,Algorithmic scoring
00-0027918,Andrew Hawkins,WR,33.77,2,False,,Algorithmic scoring
00-0007120,Courtney Hawkins,WR,16.45,2,False,,Algorithmic scoring
00-0026266,Lavelle Hawkins,WR,14.68,2,False,,Algorithmic scoring
00-0007144,Donald Hayes,WR,36.04,2,False,,Algorithmic scoring
00-0029311,Junior Hemingway,WR,14.11,2,False,,Algorithmic scoring
00-0022929,Devery Henderson,WR,49.97,2,False,,Algorithmic scoring
00-0023518,Chris Henry,WR,39.86,2,False,,Algorithmic scoring
00-0024272,Devin Hester,WR,66.34,2,False,,Algorithmic scoring
00-0026983,Darrius Heyward-Bey,WR,47.48,2,False,,Algorithmic scoring
00-0025486,Johnnie Lee Higgins,WR,18.74,2,False,,Algorithmic scoring
00-0032977,Rashard Higgins,WR,30.75,2,False,,Algorithmic scoring
00-0036410,Tee Higgins,WR,52.78,2,False,,Algorithmic scoring
00-0025463,Jason Hill,WR,30.68,2,False,,Algorithmic scoring
00-0028995,Stephen Hill,WR,24.97,2,False,,Algorithmic scoring
00-0033040,Tyreek Hill,WR,76.69,2,False,,Algorithmic scoring
00-0007468,Ike Hilliard,WR,54.9,2,False,,Algorithmic scoring
00-0029608,T.Y. Hilton,WR,65.08,2,False,,Algorithmic scoring
00-0035864,Kendall Hinton,WR,14.71,2,False,,Algorithmic scoring
00-0024345,Domenik Hixon,WR,34.82,2,False,,Algorithmic scoring
00-0034854,KhaDarel Hodge,WR,21.81,2,False,,Algorithmic scoring
00-0036165,Isaiah Hodgins,WR,23.9,2,False,,Algorithmic scoring
00-0028237,Chris Hogan,WR,47.04,2,False,,Algorithmic scoring
00-0033555,Mack Hollins,WR,35.11,2,False,,Algorithmic scoring
00-0028263,Andre Holmes,WR,37.34,2,False,,Algorithmic scoring
00-0024240,Santonio Holmes,WR,55.11,2,False,,Algorithmic scoring
00-0007681,Torry Holt,WR,60.44,2,False,,Algorithmic scoring
00-0032935,Johnny Holton,WR,11.43,2,False,,Algorithmic scoring
00-0030564,DeAndre Hopkins,WR,74.69,2,False,,Algorithmic scoring
00-0007744,Joe Horn,WR,49.71,2,False,,Algorithmic scoring
00-0020438,T.J. Houshmandzadeh,WR,54.17,2,False,,Algorithmic scoring
00-0030990,Josh Huff,WR,15.89,2,False,,Algorithmic scoring
00-0035406,Lil'Jordan Humphrey,WR,18.98,2,False,,Algorithmic scoring
00-0032009,Adam Humphries,WR,38.89,2,False,,Algorithmic scoring
00-0030521,Justin Hunter,WR,36.09,2,False,,Algorithmic scoring
00-0023953,Sam Hurd,WR,21.84,2,False,,Algorithmic scoring
00-0030821,Allen Hurns,WR,38.4,2,False,,Algorithmic scoring
00-0020984,Randy Hymes,WR,21.79,2,False,,Algorithmic scoring
00-0028411,Dontrelle Inman,WR,43.34,2,False,,Algorithmic scoring
00-0035341,Trenton Irwin,WR,24.6,2,False,,Algorithmic scoring
00-0035527,Andy Isabella,WR,18.38,2,False,,Algorithmic scoring
00-0008059,Qadry Ismail,WR,44.06,2,False,,Algorithmic scoring
00-0008060,Raghib Ismail,WR,33.81,2,False,,Algorithmic scoring
00-0019663,Darrell Jackson,WR,51.12,2,False,,Algorithmic scoring
00-0026189,DeSean Jackson,WR,65.69,2,False,,Algorithmic scoring
00-0020780,Frisman Jackson,WR,18.47,2,False,,Algorithmic scoring
00-0023496,Vincent Jackson,WR,67.75,2,False,,Algorithmic scoring
00-0008210,Willie Jackson,WR,43.23,2,False,,Algorithmic scoring
00-0022124,Taylor Jacobs,WR,20.76,2,False,,Algorithmic scoring
00-0034286,Richie James,WR,26.38,2,False,,Algorithmic scoring
00-0031001,Jeff Janis,WR,20.84,2,False,,Algorithmic scoring
00-0025432,Dwayne Jarrett,WR,18.35,2,False,,Algorithmic scoring
00-0008300,Patrick Jeffers,WR,33.06,2,False,,Algorithmic scoring
00-0036322,Justin Jefferson,WR,66.97,2,False,,Algorithmic scoring
00-0008313,Shawn Jefferson,WR,37.67,2,False,,Algorithmic scoring
00-0036415,Van Jefferson,WR,39.63,2,False,,Algorithmic scoring
00-0029137,Alshon Jeffery,WR,64.61,2,False,,Algorithmic scoring
00-0008357,MarTay Jenkins,WR,23.71,2,False,,Algorithmic scoring
00-0022781,Michael Jenkins,WR,54.38,2,False,,Algorithmic scoring
00-0036259,Jauan Jennings,WR,26.16,2,False,,Algorithmic scoring
00-0031972,Darius Jennings,WR,10.34,2,False,,Algorithmic scoring
00-0024267,Greg Jennings,WR,64.56,2,False,,Algorithmic scoring
00-0028021,Jerrel Jernigan,WR,13.55,2,False,,Algorithmic scoring
00-0008400,James Jett,WR,25.53,2,False,,Algorithmic scoring
00-0036407,Jerry Jeudy,WR,43.74,2,False,,Algorithmic scoring
00-0022044,Andre Johnson,WR,86.93,2,False,,Algorithmic scoring
00-0021993,Bethel Johnson,WR,26.78,2,False,,Algorithmic scoring
00-0022156,Bryant Johnson,WR,41.54,2,False,,Algorithmic scoring
00-0025389,Calvin Johnson,WR,88.88,2,False,,Algorithmic scoring
00-0020397,Chad Johnson,WR,69.42,2,False,,Algorithmic scoring
00-0008454,Charles Johnson,WR,35.24,2,False,,Algorithmic scoring
00-0030113,Charles D. Johnson,WR,21.39,2,False,,Algorithmic scoring
00-0036254,Collin Johnson,WR,20.3,2,False,,Algorithmic scoring
00-0029435,Damaris Johnson,WR,14.51,2,False,,Algorithmic scoring
00-0035216,Diontae Johnson,WR,50.48,2,False,,Algorithmic scoring
00-0035287,KeeSean Johnson,WR,7.72,2,False,,Algorithmic scoring
00-0008560,Kevin Johnson,WR,47.87,2,False,,Algorithmic scoring
00-0008561,Keyshawn Johnson,WR,59.36,2,False,,Algorithmic scoring
00-0032980,Marcus Johnson,WR,25.93,2,False,,Algorithmic scoring
00-0035006,Bisi Johnson,WR,16.02,2,False,,Algorithmic scoring
00-0008598,Pat Johnson,WR,32.93,2,False,,Algorithmic scoring
00-0026364,Steve Johnson,WR,45.04,2,False,,Algorithmic scoring
00-0036427,Tyler Johnson,WR,23.19,2,False,,Algorithmic scoring
00-0035457,Tyron Johnson,WR,17.3,2,False,,Algorithmic scoring
00-0038544,Quentin Johnston,WR,20.69,2,False,,Algorithmic scoring
00-0023531,Brandon Jones,WR,32.89,2,False,,Algorithmic scoring
00-0027518,Donald Jones,WR,21.4,2,False,,Algorithmic scoring
00-0033891,Zay Jones,WR,46.47,2,False,,Algorithmic scoring
00-0025460,Jacoby Jones,WR,63.37,2,False,,Algorithmic scoring
00-0025465,James Jones,WR,50.53,2,False,,Algorithmic scoring
00-0029293,Marvin Jones,WR,51.86,2,False,,Algorithmic scoring
00-0023456,Matt Jones,WR,46.41,2,False,,Algorithmic scoring
00-0027944,Julio Jones,WR,84.34,2,False,,Algorithmic scoring
00-0031189,T.J. Jones,WR,20.21,2,False,,Algorithmic scoring
00-0008962,Joe Jurevicius,WR,55.59,2,False,,Algorithmic scoring
00-0029159,Jermaine Kearse,WR,42.35,2,False,,Algorithmic scoring
00-0026191,Malcolm Kelly,WR,13.35,2,False,,Algorithmic scoring
00-0009163,Eddie Kennison,WR,52.13,2,False,,Algorithmic scoring
00-0028091,Jeremy Kerley,WR,30.9,2,False,,Algorithmic scoring
00-0020415,Andre King,WR,10.06,2,False,,Algorithmic scoring
00-0034775,Christian Kirk,WR,46.97,2,False,,Algorithmic scoring
00-0034317,Keith Kirkwood,WR,23.23,2,False,,Algorithmic scoring
00-0026913,Johnny Knox,WR,43.75,2,False,,Algorithmic scoring
00-0031787,Jake Kumerow,WR,23.5,2,False,,Algorithmic scoring
00-0033908,Cooper Kupp,WR,69.48,2,False,,Algorithmic scoring
00-0027681,Brandon LaFell,WR,48.72,2,False,,Algorithmic scoring
00-0036358,CeeDee Lamb,WR,68.58,2,False,,Algorithmic scoring
00-0031382,Jarvis Landry,WR,55.69,2,False,,Algorithmic scoring
00-0033552,Brendan Langley,WR,12.71,2,False,,Algorithmic scoring
00-0031344,Cody Latimer,WR,30.02,2,False,,Algorithmic scoring
00-0034521,Allen Lazard,WR,42.17,2,False,,Algorithmic scoring
00-0019505,Charles Lee,WR,20.26,2,False,,Algorithmic scoring
00-0031431,Marqise Lee,WR,33.35,2,False,,Algorithmic scoring
00-0021152,Ashley Lelie,WR,47.42,2,False,,Algorithmic scoring
00-0021508,Greg Lewis,WR,37.56,2,False,,Algorithmic scoring
00-0009869,Jermaine Lewis,WR,22.45,2,False,,Algorithmic scoring
00-0019600,Michael L. Lewis,WR,13.51,2,False,,Algorithmic scoring
00-0032659,Roger Lewis,WR,11.69,2,False,,Algorithmic scoring
00-0032881,Tommylee Lewis,WR,13.19,2,False,,Algorithmic scoring
00-0027997,Greg Little,WR,31.52,2,False,,Algorithmic scoring
00-0022097,Brandon Lloyd,WR,53.71,2,False,,Algorithmic scoring
00-0010007,Kevin Lockett,WR,31.68,2,False,,Algorithmic scoring
00-0032211,Tyler Lockett,WR,72.61,2,False,,Algorithmic scoring
00-0028442,Ricardo Lockette,WR,22.86,2,False,,Algorithmic scoring
00-0026491,Stefan Logan,WR,9.83,2,False,,Algorithmic scoring
00-0037238,Drake London,WR,34.62,2,False,,Algorithmic scoring
00-0019242,Dane Looker,WR,29.25,2,False,,Algorithmic scoring
00-0033079,Ricardo Louis,WR,16.21,2,False,,Algorithmic scoring
00-0026995,Jeremy Maclin,WR,54.09,2,False,,Algorithmic scoring
00-0026235,Mario Manningham,WR,37.82,2,False,,Algorithmic scoring
00-0027816,Marc Mariani,WR,14.57,2,False,,Algorithmic scoring
00-0031818,Bradley Marquez,WR,10.3,2,False,,Algorithmic scoring
00-0024334,Brandon Marshall,WR,70.69,2,False,,Algorithmic scoring
00-0036955,Terrace Marshall Jr.,WR,21.34,2,False,,Algorithmic scoring
00-0029415,Keshawn Martin,WR,23.78,2,False,,Algorithmic scoring
00-0022421,Ruvell Martin,WR,33.75,2,False,,Algorithmic scoring
00-0010477,Tony Martin,WR,34.77,2,False,,Algorithmic scoring
00-0010500,Derrick Mason,WR,56.66,2,False,,Algorithmic scoring
00-0027026,Mohamed Massaquoi,WR,29.3,2,False,,Algorithmic scoring
00-0010539,Terance Mathis,WR,37.57,2,False,,Algorithmic scoring
00-0029580,Rishard Matthews,WR,37.76,2,False,,Algorithmic scoring
00-0010599,Derrick Mayes,WR,30.48,2,False,,Algorithmic scoring
00-0021094,Jason McAddley,WR,15.87,2,False,,Algorithmic scoring
00-0010650,Ed McCaffrey,WR,47.12,2,False,,Algorithmic scoring
00-0020464,Darnerien McCants,WR,28.84,2,False,,Algorithmic scoring
00-0010668,Keenan McCardell,WR,53.47,2,False,,Algorithmic scoring
00-0020381,Justin McCareins,WR,45.74,2,False,,Algorithmic scoring
00-0034407,Ray-Ray McCloud,WR,14.92,2,False,,Algorithmic scoring
00-0027651,Dexter McCluster,WR,38.96,2,False,,Algorithmic scoring
00-0010786,Jeremy McDaniel,WR,19.04,2,False,,Algorithmic scoring
00-0021981,Shaun McDonald,WR,36.11,2,False,,Algorithmic scoring
00-0010824,O.J. McDuffie,WR,23.5,2,False,,Algorithmic scoring
00-0010843,Wane McGarity,WR,13.62,2,False,,Algorithmic scoring
00-0033466,Isaiah McKenzie,WR,33.72,2,False,,Algorithmic scoring
00-0010974,James McKnight,WR,34.95,2,False,,Algorithmic scoring
00-0035659,Terry McLaurin,WR,55.39,2,False,,Algorithmic scoring
00-0022135,Billy McMullen,WR,20.63,2,False,,Algorithmic scoring
00-0025414,Robert Meachem,WR,50.15,2,False,,Algorithmic scoring
00-0031912,Cameron Meredith,WR,26.94,2,False,,Algorithmic scoring
00-0035640,DK Metcalf,WR,65.91,2,False,,Algorithmic scoring
00-0011151,Eric Metcalf,WR,14.02,2,False,,Algorithmic scoring
00-0034960,Jakobi Meyers,WR,34.25,2,False,,Algorithmic scoring
00-0011213,Glyn Milburn,WR,12.78,2,False,,Algorithmic scoring
00-0034353,Anthony Miller,WR,36.2,2,False,,Algorithmic scoring
00-0033069,Braxton Miller,WR,13.37,2,False,,Algorithmic scoring
00-0035298,Scott Miller,WR,30.67,2,False,,Algorithmic scoring
00-0036671,Dax Milne,WR,6.69,2,False,,Algorithmic scoring
00-0036255,Denzel Mims,WR,20.39,2,False,,Algorithmic scoring
00-0020497,Freddie Mitchell,WR,32.4,2,False,,Algorithmic scoring
00-0031339,Donte Moncrief,WR,46.28,2,False,,Algorithmic scoring
00-0019109,Scottie Montgomery,WR,6.68,2,False,,Algorithmic scoring
00-0032200,Ty Montgomery,WR,27.68,2,False,,Algorithmic scoring
00-0036309,Darnell Mooney,WR,32.43,2,False,,Algorithmic scoring
00-0032398,Chris Moore,WR,29.12,2,False,,Algorithmic scoring
00-0033589,David Moore,WR,38.28,2,False,,Algorithmic scoring
00-0028086,Denarius Moore,WR,32.75,2,False,,Algorithmic scoring
00-0034827,DJ Moore,WR,45.77,2,False,,Algorithmic scoring
00-0036980,Elijah Moore,WR,31.4,2,False,,Algorithmic scoring
00-0011568,Herman Moore,WR,32.05,2,False,,Algorithmic scoring
00-0023310,Lance Moore,WR,44.96,2,False,,Algorithmic scoring
00-0027356,Marlon Moore,WR,16.5,2,False,,Algorithmic scoring
00-0036936,Rondale Moore,WR,27.03,2,False,,Algorithmic scoring
00-0038090,Skyy Moore,WR,18.06,2,False,,Algorithmic scoring
00-0026314,Josh Morgan,WR,36.04,2,False,,Algorithmic scoring
00-0020427,Quincy Morgan,WR,40.31,2,False,,Algorithmic scoring
00-0011727,Johnnie Morton,WR,47.45,2,False,,Algorithmic scoring
00-0011754,Randy Moss,WR,89.6,2,False,,Algorithmic scoring
00-0020494,Santana Moss,WR,67.51,2,False,,Algorithmic scoring
00-0024259,Sinorice Moss,WR,18.46,2,False,,Algorithmic scoring
00-0011770,Eric Moulds,WR,54.78,2,False,,Algorithmic scoring
00-0011795,Muhsin Muhammad,WR,60.11,2,False,,Algorithmic scoring
00-0027089,Louis Murphy,WR,38.83,2,False,,Algorithmic scoring
00-0025559,Legedu Naanee,WR,32.67,2,False,,Algorithmic scoring
00-0039075,Puka Nacua,WR,43.54,2,False,,Algorithmic scoring
00-0027322,David Nelson,WR,34.42,2,False,,Algorithmic scoring
00-0032112,J.J. Nelson,WR,32.48,2,False,,Algorithmic scoring
00-0026176,Jordy Nelson,WR,64.36,2,False,,Algorithmic scoring
00-0027005,Hakeem Nicks,WR,50.29,2,False,,Algorithmic scoring
00-0019650,Dennis Northcutt,WR,47.68,2,False,,Algorithmic scoring
00-0026739,Jordan Norwood,WR,15.41,2,False,,Algorithmic scoring
00-0024463,Ben Obomanu,WR,31.07,2,False,,Algorithmic scoring
00-0012321,Jeff Ogden,WR,14.09,2,False,,Algorithmic scoring
00-0026780,Kevin Ogletree,WR,27.6,2,False,,Algorithmic scoring
00-0037239,Chris Olave,WR,31.34,2,False,,Algorithmic scoring
00-0035645,Gunner Olszewski,WR,13.11,2,False,,Algorithmic scoring
00-0036345,K.J. Osborn,WR,34.02,2,False,,Algorithmic scoring
00-0021570,Kassim Osgood,WR,20.02,2,False,,Algorithmic scoring
00-0012478,Terrell Owens,WR,61.67,2,False,,Algorithmic scoring
00-0028905,Chris Owusu,WR,15.01,2,False,,Algorithmic scoring
00-0036988,Josh Palmer,WR,35.35,2,False,,Algorithmic scoring
00-0039052,Trey Palmer,WR,23.09,2,False,,Algorithmic scoring
00-0031547,DeVante Parker,WR,49.96,2,False,,Algorithmic scoring
00-0020904,Eric Parker,WR,36.8,2,False,,Algorithmic scoring
00-0027450,Preston Parker,WR,18.43,2,False,,Algorithmic scoring
00-0022754,Samie Parker,WR,27.53,2,False,,Algorithmic scoring
00-0023490,Roscoe Parrish,WR,30.6,2,False,,Algorithmic scoring
00-0033251,Zach Pascal,WR,36.52,2,False,,Algorithmic scoring
00-0012637,Jerome Pathon,WR,45.06,2,False,,Algorithmic scoring
00-0033375,Tim Patrick,WR,35.82,2,False,,Algorithmic scoring
00-0012642,David Patten,WR,46.58,2,False,,Algorithmic scoring
00-0030450,Quinton Patton,WR,16.86,2,False,,Algorithmic scoring
00-0036233,Donovan Peoples-Jones,WR,32.71,2,False,,Algorithmic scoring
00-0032054,Breshad Perriman,WR,43.61,2,False,,Algorithmic scoring
00-0028016,Austin Pettis,WR,25.48,2,False,,Algorithmic scoring
00-0034860,Dante Pettis,WR,33.55,2,False,,Algorithmic scoring
00-0012953,Carl Pickens,WR,29.0,2,False,,Algorithmic scoring
00-0037247,George Pickens,WR,33.26,2,False,,Algorithmic scoring
00-0037664,Alec Pierce,WR,27.51,2,False,,Algorithmic scoring
00-0019606,Todd Pinkston,WR,45.36,2,False,,Algorithmic scoring
00-0036252,Michael Pittman,WR,42.08,2,False,,Algorithmic scoring
00-0013097,Keith Poole,WR,29.3,2,False,,Algorithmic scoring
00-0020021,Nate Poole,WR,9.97,2,False,,Algorithmic scoring
00-0019703,Jerry Porter,WR,52.02,2,False,,Algorithmic scoring
00-0029673,DeVier Posey,WR,19.08,2,False,,Algorithmic scoring
00-0034646,Brandon Powell,WR,18.27,2,False,,Algorithmic scoring
00-0013232,Peerless Price,WR,51.25,2,False,,Algorithmic scoring
00-0034297,Byron Pringle,WR,31.91,2,False,,Algorithmic scoring
00-0036133,James Proche,WR,11.44,2,False,,Algorithmic scoring
00-0013268,Ricky Proehl,WR,48.86,2,False,,Algorithmic scoring
00-0028825,Terrelle Pryor,WR,37.32,2,False,,Algorithmic scoring
00-0029640,Brian Quick,WR,33.48,2,False,,Algorithmic scoring
00-0020425,Ken-Yon Rambo,WR,13.46,2,False,,Algorithmic scoring
00-0029262,Rueben Randle,WR,34.04,2,False,,Algorithmic scoring
00-0021190,Antwaan Randle El,WR,45.49,2,False,,Algorithmic scoring
00-0034273,Damion Ratley,WR,16.75,2,False,,Algorithmic scoring
00-0032464,Kalif Raymond,WR,33.4,2,False,,Algorithmic scoring
00-0036387,Jalen Reagor,WR,25.05,2,False,,Algorithmic scoring
00-0013499,Andre Reed,WR,20.62,2,False,,Algorithmic scoring
00-0039146,Jayden Reed,WR,24.62,2,False,,Algorithmic scoring
00-0021166,Josh Reed,WR,35.51,2,False,,Algorithmic scoring
00-0013512,Jake Reed,WR,38.21,2,False,,Algorithmic scoring
00-0034983,Hunter Renfrow,WR,41.19,2,False,,Algorithmic scoring
00-0033943,Josh Reynolds,WR,43.62,2,False,,Algorithmic scoring
00-0013639,Jerry Rice,WR,55.27,2,False,,Algorithmic scoring
00-0039067,Rashee Rice,WR,30.41,2,False,,Algorithmic scoring
00-0025431,Sidney Rice,WR,58.74,2,False,,Algorithmic scoring
00-0031257,Paul Richardson,WR,39.96,2,False,,Algorithmic scoring
00-0034837,Calvin Ridley,WR,41.93,2,False,,Algorithmic scoring
00-0013770,Andre Rison,WR,28.11,2,False,,Algorithmic scoring
00-0027691,Andre Roberts,WR,58.34,2,False,,Algorithmic scoring
00-0031166,Seth Roberts,WR,38.48,2,False,,Algorithmic scoring
00-0028116,Aldrick Robinson,WR,32.01,2,False,,Algorithmic scoring
00-0031428,Allen Robinson,WR,59.53,2,False,,Algorithmic scoring
00-0032775,Demarcus Robinson,WR,40.09,2,False,,Algorithmic scoring
00-0020490,Koren Robinson,WR,43.06,2,False,,Algorithmic scoring
00-0025462,Laurent Robinson,WR,38.36,2,False,,Algorithmic scoring
00-0013888,Marcus Robinson,WR,53.97,2,False,,Algorithmic scoring
00-0038117,Wan'Dale Robinson,WR,16.06,2,False,,Algorithmic scoring
00-0027012,Brian Robiskie,WR,23.1,2,False,,Algorithmic scoring
